,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
147,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,170.34825869257543,KMeans,0.5,3,KMeans,0.38537271,0.4468761299999999,0.1
148,exchange-4_cpc_results.csv,170.35072667484746,Linear,0.66666667,4,KMeans,0.38537271,0.4468761299999999,0.1
149,exchange-3_cpc_results.csv,170.3580658606784,Linear,0.57142857,5,Linear,0.92639843,0.98790185,0.1
150,exchange-2_cpm_results.csv,170.3704823077484,KMeans,0.8,6,KMeans,0.38537271,0.4468761299999999,0.1
151,TravelTime_387.csv,170.3723385930785,KMeans,0.66666667,7,KMeans,0.38537271,0.4468761299999999,0.1
152,rogue_agent_key_hold.csv,170.3804219415029,Linear,0.003367,8,KMeans,0.38537271,0.4468761299999999,0.1
153,exchange-4_cpm_results.csv,170.38655951669043,KMeans,0.75,9,KMeans,0.38537271,0.4468761299999999,0.1
154,speed_t4013.csv,170.39579384444255,Linear,1.0,10,KMeans,0.38537271,0.4468761299999999,0.1
155,,,,,,,,,
156,KDD-Cup99 HTTP,0,RPCA,0.93849658,0,RPCA,0.93849658,1,
157,Pen-Based Recognition of Handwritten Text (Local),203.71261569428177,KMeans,0.52631579,1,KMeans,0.38537271,0.4468761299999999,0.2
158,Speech Accent Data,204.55902057623658,Linear,0.11764706,2,KMeans,0.38537271,0.4468761299999999,0.2
159,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,206.29633384574015,KMeans,0.5,3,KMeans,0.38537271,0.4468761299999999,0.2
160,exchange-4_cpc_results.csv,206.2988018280122,Linear,0.66666667,4,KMeans,0.38537271,0.4468761299999999,0.2
161,exchange-3_cpc_results.csv,206.30614101384313,Linear,0.57142857,5,Linear,0.92639843,0.98790185,0.2
162,exchange-2_cpm_results.csv,206.3185574609131,KMeans,0.8,6,KMeans,0.38537271,0.4468761299999999,0.2
163,TravelTime_387.csv,206.3204137462432,KMeans,0.66666667,7,KMeans,0.38537271,0.4468761299999999,0.2
164,rogue_agent_key_hold.csv,206.32849709466763,Linear,0.003367,8,KMeans,0.38537271,0.4468761299999999,0.2
