,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
204,TravelTime_387.csv,72.35145673206476,KMeans,0.66666667,6,Linear,0.25,1.0,0.0
205,speed_7578.csv,123.53961507046138,KMeans,0.75,7,Linear,0.25,1.0,0.0
206,,,,,,,,,
207,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
208,TravelTime_451.csv,0.11176240007017858,KMeans,0.4,1,KMeans,0.25,1.0,0.1
209,occupancy_6005.csv,0.12731163152113895,Linear,1.0,2,KMeans,0.25,1.0,0.1
210,occupancy_t4013.csv,0.33648421496417963,Linear,1.0,3,Linear,0.25,1.0,0.1
211,speed_6005.csv,3.031929120601076,Linear,0.66666667,4,Linear,0.25,1.0,0.1
212,speed_t4013.csv,3.047553808726056,Linear,1.0,5,Linear,0.25,1.0,0.1
213,TravelTime_387.csv,72.24191767599085,KMeans,0.66666667,6,Linear,0.25,1.0,0.1
214,speed_7578.csv,123.64912532917396,KMeans,0.75,7,Linear,0.25,1.0,0.1
215,,,,,,,,,
216,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
217,TravelTime_451.csv,0.3512418455558031,KMeans,0.4,1,KMeans,0.25,1.0,0.2
218,occupancy_6005.csv,0.35649439199035693,Linear,1.0,2,KMeans,0.25,1.0,0.2
219,occupancy_t4013.csv,0.4733937335031594,Linear,1.0,3,Linear,0.25,1.0,0.2
220,speed_6005.csv,3.2728388582924177,Linear,0.66666667,4,Linear,0.25,1.0,0.2
221,speed_t4013.csv,3.2873186972182498,Linear,1.0,5,Linear,0.25,1.0,0.2
222,TravelTime_387.csv,72.00093181105922,KMeans,0.66666667,6,Linear,0.25,1.0,0.2
223,speed_7578.csv,123.89004811152574,KMeans,0.75,7,Linear,0.25,1.0,0.2
224,,,,,,,,,
225,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
226,TravelTime_451.csv,0.7846515367151501,KMeans,0.4,1,KMeans,0.25,1.0,0.30000000000000004
227,occupancy_6005.csv,0.7870168051068377,Linear,1.0,2,KMeans,0.25,1.0,0.30000000000000004
228,occupancy_t4013.csv,0.8464093731286653,Linear,1.0,3,Linear,0.25,1.0,0.30000000000000004
229,speed_6005.csv,3.706505280226755,Linear,0.66666667,4,Linear,0.25,1.0,0.30000000000000004
230,speed_t4013.csv,3.7192971670842185,Linear,1.0,5,Linear,0.25,1.0,0.30000000000000004
231,TravelTime_387.csv,71.56715745886437,KMeans,0.66666667,6,Linear,0.25,1.0,0.30000000000000004
232,speed_7578.csv,124.32370985378326,KMeans,0.75,7,Linear,0.25,1.0,0.30000000000000004
233,,,,,,,,,
234,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
235,TravelTime_451.csv,1.536411971467759,KMeans,0.4,1,KMeans,0.25,1.0,0.4
236,occupancy_6005.csv,1.5376212679072092,Linear,1.0,2,KMeans,0.25,1.0,0.4
237,occupancy_t4013.csv,1.5688507063835166,Linear,1.0,3,Linear,0.25,1.0,0.4
238,speed_6005.csv,4.458253593544092,Linear,0.66666667,4,Linear,0.25,1.0,0.4
239,speed_t4013.csv,4.468894172956067,Linear,1.0,5,Linear,0.25,1.0,0.4
240,TravelTime_387.csv,70.81528255102218,KMeans,0.66666667,6,Linear,0.25,1.0,0.4
241,speed_7578.csv,125.07539241716437,KMeans,0.75,7,Linear,0.25,1.0,0.4
242,,,,,,,,,
243,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
244,TravelTime_451.csv,2.852186947952298,KMeans,0.4,1,KMeans,0.25,1.0,0.5
245,occupancy_6005.csv,2.8528385519549775,Linear,1.0,2,KMeans,0.25,1.0,0.5
246,occupancy_t4013.csv,2.8697911385534765,Linear,1.0,3,Linear,0.25,1.0,0.5
247,speed_6005.csv,5.773916672792292,Linear,0.66666667,4,Linear,0.25,1.0,0.5
248,speed_t4013.csv,5.782136609340935,Linear,1.0,5,Linear,0.25,1.0,0.5
249,TravelTime_387.csv,69.49950347300144,KMeans,0.66666667,6,Linear,0.25,1.0,0.5
250,speed_7578.csv,126.39084351457822,KMeans,0.75,7,Linear,0.25,1.0,0.5
251,,,,,,,,,
252,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
253,TravelTime_451.csv,5.220675520197501,KMeans,0.4,1,KMeans,0.25,1.0,0.6000000000000001
