,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
205,KDD-Cup99 HTTP,95401.86000453298,RPCA,0.93849658,1,RPCA,0.96658986,0.99892242,0.6000000000000001
206,speed_7578.csv,179581.97634709763,KMeans,0.75,2,KMeans,0.96766744,1.0,0.6000000000000001
207,exchange-4_cpm_results.csv,181568.92272931393,KMeans,0.75,3,KMeans,0.96766744,1.0,0.6000000000000001
208,exchange-3_cpc_results.csv,182431.62979328298,Linear,0.57142857,4,KMeans,0.96766744,1.0,0.6000000000000001
209,exchange-4_cpc_results.csv,182653.8395180534,Linear,0.66666667,5,KMeans,0.96766744,1.0,0.6000000000000001
210,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,183040.50511645863,KMeans,0.5,6,KMeans,0.96766744,1.0,0.6000000000000001
211,exchange-2_cpm_results.csv,183713.37313271352,KMeans,0.8,7,KMeans,0.96766744,1.0,0.6000000000000001
212,TravelTime_387.csv,183769.57618599452,KMeans,0.66666667,8,KMeans,0.96766744,1.0,0.6000000000000001
213,rogue_agent_key_hold.csv,184014.31704281288,Linear,0.003367,9,KMeans,0.96766744,1.0,0.6000000000000001
214,speed_t4013.csv,184479.7346518098,Linear,1.0,10,KMeans,0.96766744,1.0,0.6000000000000001
215,,,,,,,,,
216,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
217,KDD-Cup99 HTTP,224337.7200744663,RPCA,0.93849658,1,RPCA,0.96658986,0.99892242,0.7000000000000001
218,speed_7578.csv,308517.83641703107,KMeans,0.75,2,KMeans,0.96766744,1.0,0.7000000000000001
219,exchange-4_cpm_results.csv,310504.7827992473,KMeans,0.75,3,KMeans,0.96766744,1.0,0.7000000000000001
220,exchange-3_cpc_results.csv,311367.48986321635,Linear,0.57142857,4,KMeans,0.96766744,1.0,0.7000000000000001
221,exchange-4_cpc_results.csv,311589.6995879868,Linear,0.66666667,5,KMeans,0.96766744,1.0,0.7000000000000001
222,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,311976.36518639204,KMeans,0.5,6,KMeans,0.96766744,1.0,0.7000000000000001
223,exchange-2_cpm_results.csv,312649.2332026469,KMeans,0.8,7,KMeans,0.96766744,1.0,0.7000000000000001
224,TravelTime_387.csv,312705.43625592795,KMeans,0.66666667,8,KMeans,0.96766744,1.0,0.7000000000000001
225,rogue_agent_key_hold.csv,312950.1771127463,Linear,0.003367,9,KMeans,0.96766744,1.0,0.7000000000000001
226,speed_t4013.csv,313415.5947217432,Linear,1.0,10,KMeans,0.96766744,1.0,0.7000000000000001
227,,,,,,,,,
228,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
229,KDD-Cup99 HTTP,474841.6767817655,RPCA,0.93849658,1,RPCA,0.96658986,0.99892242,0.8
230,speed_7578.csv,559021.79312433,KMeans,0.75,2,KMeans,0.96766744,1.0,0.8
231,exchange-4_cpm_results.csv,561008.7395065463,KMeans,0.75,3,KMeans,0.96766744,1.0,0.8
232,exchange-3_cpc_results.csv,561871.4465705154,Linear,0.57142857,4,KMeans,0.96766744,1.0,0.8
233,exchange-4_cpc_results.csv,562093.6562952858,Linear,0.66666667,5,KMeans,0.96766744,1.0,0.8
234,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,562480.321893691,KMeans,0.5,6,KMeans,0.96766744,1.0,0.8
235,exchange-2_cpm_results.csv,563153.1899099459,KMeans,0.8,7,KMeans,0.96766744,1.0,0.8
236,TravelTime_387.csv,563209.3929632269,KMeans,0.66666667,8,KMeans,0.96766744,1.0,0.8
237,rogue_agent_key_hold.csv,563454.1338200453,Linear,0.003367,9,KMeans,0.96766744,1.0,0.8
238,speed_t4013.csv,563919.5514290422,Linear,1.0,10,KMeans,0.96766744,1.0,0.8
239,,,,,,,,,
240,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
241,KDD-Cup99 HTTP,982112.189114046,RPCA,0.93849658,1,RPCA,0.96658986,0.99892242,0.9
242,speed_7578.csv,1066292.3054566106,KMeans,0.75,2,KMeans,0.96766744,1.0,0.9
243,exchange-4_cpm_results.csv,1068279.251838827,KMeans,0.75,3,KMeans,0.96766744,1.0,0.9
244,exchange-3_cpc_results.csv,1069141.958902796,Linear,0.57142857,4,KMeans,0.96766744,1.0,0.9
245,exchange-4_cpc_results.csv,1069364.1686275664,Linear,0.66666667,5,KMeans,0.96766744,1.0,0.9
246,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,1069750.8342259717,KMeans,0.5,6,KMeans,0.96766744,1.0,0.9
247,exchange-2_cpm_results.csv,1070423.7022422266,KMeans,0.8,7,KMeans,0.96766744,1.0,0.9
248,TravelTime_387.csv,1070479.9052955075,KMeans,0.66666667,8,KMeans,0.96766744,1.0,0.9
249,rogue_agent_key_hold.csv,1070724.646152326,Linear,0.003367,9,KMeans,0.96766744,1.0,0.9
250,speed_t4013.csv,1071190.0637613228,Linear,1.0,10,KMeans,0.96766744,1.0,0.9
251,,,,,,,,,
252,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
253,KDD-Cup99 HTTP,2053016.6040377496,RPCA,0.93849658,1,RPCA,0.96658986,0.99892242,1.0
