,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
196,Object Images,3.4065766,Gaussian,0.06772229,4,Linear,0.25,1.0
197,ec2_cpu_utilization_c6585a.csv,4.6723795,Linear,0.0,5,Linear,0.25,1.0
198,cpu_utilization_asg_misconfiguration.csv,4.674133,KMeans,0.00775194,6,Linear,0.25,1.0
199,machine_temperature_system_failure.csv,4.6751223,Linear,0.4,7,Linear,0.25,1.0
200,ec2_disk_write_bytes_1ef3de.csv,4.6756396,Linear,0.08695652,8,Linear,0.25,1.0
201,art_daily_flatmiddle.csv,4.676168,KMeans,0.02,9,Linear,0.25,1.0
202,art_daily_jumpsdown.csv,4.676168,KMeans,0.03030303,10,Linear,0.25,1.0
203,,,,,,,,
204,ec2_cpu_utilization_5f5533.csv,0,KMeans,0.57142857,0,KMeans,0.57142857,1
205,Landsat Satellite,1.225359,Linear,0.71794872,1,Linear,0.5,0.92857143
206,Speech Accent Data,2.3148336,Linear,0.11764706,2,Linear,0.5,0.92857143
207,Pen-Based Recognition of Handwritten Text (Local),2.5867822,KMeans,0.52631579,3,Linear,0.5,0.92857143
208,Object Images,3.252894,Gaussian,0.06772229,4,Linear,0.5,0.92857143
209,ec2_cpu_utilization_c6585a.csv,4.8217216,Linear,0.0,5,Linear,0.5,0.92857143
210,cpu_utilization_asg_misconfiguration.csv,4.8234797,KMeans,0.00775194,6,Linear,0.5,0.92857143
211,machine_temperature_system_failure.csv,4.8244715,Linear,0.4,7,Linear,0.5,0.92857143
212,ec2_disk_write_bytes_1ef3de.csv,4.8249907,Linear,0.08695652,8,Linear,0.5,0.92857143
213,art_daily_flatmiddle.csv,4.82552,KMeans,0.02,9,Linear,0.5,0.92857143
214,art_daily_jumpsdown.csv,4.82552,KMeans,0.03030303,10,Linear,0.5,0.92857143
215,,,,,,,,
216,art_daily_flatmiddle.csv,0,KMeans,0.02,0,KMeans,0.02,1
217,Landsat Satellite,1.1178226,Linear,0.71794872,1,Linear,0.0,0.98
218,Speech Accent Data,2.385517,Linear,0.11764706,2,Linear,0.0,0.98
219,Pen-Based Recognition of Handwritten Text (Local),2.6525598,KMeans,0.52631579,3,Linear,0.0,0.98
220,Object Images,3.1752882,Gaussian,0.06772229,4,Linear,0.0,0.98
221,ec2_cpu_utilization_c6585a.csv,4.8432274,Linear,0.0,5,Linear,0.0,0.98
222,cpu_utilization_asg_misconfiguration.csv,4.8449707,KMeans,0.00775194,6,Linear,0.0,0.98
223,machine_temperature_system_failure.csv,4.8459535,Linear,0.4,7,Linear,0.0,0.98
224,ec2_disk_write_bytes_1ef3de.csv,4.846467,Linear,0.08695652,8,Linear,0.0,0.98
225,art_daily_flatmiddle.csv,4.8469906,KMeans,0.02,9,Linear,0.0,0.98
226,art_daily_jumpsdown.csv,4.8469906,KMeans,0.03030303,10,Linear,0.0,0.98
227,,,,,,,,
228,ec2_disk_write_bytes_c0d644.csv,0,Linear,0.5,0,Linear,0.5,1
229,Landsat Satellite,1.4249816,Linear,0.71794872,1,Linear,0.5,1.0
230,Speech Accent Data,2.2846842,Linear,0.11764706,2,Linear,0.5,1.0
231,Pen-Based Recognition of Handwritten Text (Local),2.5299654,KMeans,0.52631579,3,Linear,0.5,1.0
232,Object Images,3.208877,Gaussian,0.06772229,4,Linear,0.5,1.0
233,ec2_cpu_utilization_c6585a.csv,4.713275,Linear,0.0,5,Linear,0.5,1.0
234,cpu_utilization_asg_misconfiguration.csv,4.7149897,KMeans,0.00775194,6,Linear,0.5,1.0
235,machine_temperature_system_failure.csv,4.7159557,Linear,0.4,7,Linear,0.5,1.0
236,ec2_disk_write_bytes_1ef3de.csv,4.71646,Linear,0.08695652,8,Linear,0.5,1.0
237,art_daily_flatmiddle.csv,4.716975,KMeans,0.02,9,Linear,0.5,1.0
238,art_daily_jumpsdown.csv,4.716975,KMeans,0.03030303,10,Linear,0.5,1.0
239,,,,,,,,
240,TravelTime_451.csv,0,KMeans,0.4,0,KMeans,0.4,1
241,Landsat Satellite,1.2127876,Linear,0.71794872,1,Linear,0.18181818,0.7818181799999999
242,Speech Accent Data,2.5008974,Linear,0.11764706,2,Linear,0.18181818,0.7818181799999999
243,Pen-Based Recognition of Handwritten Text (Local),2.7827795,KMeans,0.52631579,3,Linear,0.18181818,0.7818181799999999
244,Object Images,3.1195412,Gaussian,0.06772229,4,Linear,0.18181818,0.7818181799999999
245,ec2_cpu_utilization_c6585a.csv,4.9274325,Linear,0.0,5,Linear,0.18181818,0.7818181799999999
246,cpu_utilization_asg_misconfiguration.csv,4.929199,KMeans,0.00775194,6,Linear,0.18181818,0.7818181799999999
247,machine_temperature_system_failure.csv,4.9301963,Linear,0.4,7,Linear,0.18181818,0.7818181799999999
248,ec2_disk_write_bytes_1ef3de.csv,4.930718,Linear,0.08695652,8,Linear,0.18181818,0.7818181799999999
249,art_daily_flatmiddle.csv,4.93125,KMeans,0.02,9,Linear,0.18181818,0.7818181799999999
250,art_daily_jumpsdown.csv,4.93125,KMeans,0.03030303,10,Linear,0.18181818,0.7818181799999999
251,,,,,,,,
252,rds_cpu_utilization_e47b3b.csv,0,Linear,0.66666667,0,Linear,0.66666667,1
253,Landsat Satellite,0.9209924,Linear,0.71794872,1,Linear,0.66666667,1.0
254,Speech Accent Data,2.7644374,Linear,0.11764706,2,Linear,0.66666667,1.0
255,Object Images,2.783348,Gaussian,0.06772229,3,Linear,0.66666667,1.0
256,Pen-Based Recognition of Handwritten Text (Local),3.103572,KMeans,0.52631579,4,Linear,0.66666667,1.0
257,ec2_cpu_utilization_c6585a.csv,5.303769,Linear,0.0,5,Linear,0.66666667,1.0
258,cpu_utilization_asg_misconfiguration.csv,5.3055286,KMeans,0.00775194,6,Linear,0.66666667,1.0
259,machine_temperature_system_failure.csv,5.306521,Linear,0.4,7,Linear,0.66666667,1.0
260,ec2_disk_write_bytes_1ef3de.csv,5.3070397,Linear,0.08695652,8,Linear,0.66666667,1.0
261,art_daily_flatmiddle.csv,5.307569,KMeans,0.02,9,Linear,0.66666667,1.0
262,art_daily_jumpsdown.csv,5.307569,KMeans,0.03030303,10,Linear,0.66666667,1.0
263,,,,,,,,
264,ec2_network_in_5abac7.csv,0,Linear,0.66666667,0,Linear,0.66666667,1
265,Landsat Satellite,1.0502357,Linear,0.71794872,1,Linear,0.66666667,1.0
266,Speech Accent Data,2.4713418,Linear,0.11764706,2,Linear,0.66666667,1.0
267,Pen-Based Recognition of Handwritten Text (Local),2.7633235,KMeans,0.52631579,3,Linear,0.66666667,1.0
268,Object Images,3.2011085,Gaussian,0.06772229,4,Linear,0.66666667,1.0
269,ec2_cpu_utilization_c6585a.csv,4.946053,Linear,0.0,5,Linear,0.66666667,1.0
270,cpu_utilization_asg_misconfiguration.csv,4.9477863,KMeans,0.00775194,6,Linear,0.66666667,1.0
271,machine_temperature_system_failure.csv,4.9487643,Linear,0.4,7,Linear,0.66666667,1.0
272,ec2_disk_write_bytes_1ef3de.csv,4.9492755,Linear,0.08695652,8,Linear,0.66666667,1.0
273,art_daily_flatmiddle.csv,4.9497967,KMeans,0.02,9,Linear,0.66666667,1.0
274,art_daily_jumpsdown.csv,4.9497967,KMeans,0.03030303,10,Linear,0.66666667,1.0
275,,,,,,,,
276,ec2_cpu_utilization_ac20cd.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1
277,Landsat Satellite,1.5072556,Linear,0.71794872,1,Linear,0.00312012,0.33645344999999993
278,Speech Accent Data,2.2614772,Linear,0.11764706,2,Linear,0.00312012,0.33645344999999993
279,Pen-Based Recognition of Handwritten Text (Local),2.5180628,KMeans,0.52631579,3,Linear,0.00312012,0.33645344999999993
280,Object Images,3.2221107,Gaussian,0.06772229,4,Linear,0.00312012,0.33645344999999993
281,ec2_cpu_utilization_c6585a.csv,4.675124,Linear,0.0,5,Linear,0.00312012,0.33645344999999993
282,cpu_utilization_asg_misconfiguration.csv,4.6768627,KMeans,0.00775194,6,Linear,0.00312012,0.33645344999999993
283,machine_temperature_system_failure.csv,4.677843,Linear,0.4,7,Linear,0.00312012,0.33645344999999993
284,ec2_disk_write_bytes_1ef3de.csv,4.678355,Linear,0.08695652,8,Linear,0.00312012,0.33645344999999993
285,art_daily_flatmiddle.csv,4.678878,KMeans,0.02,9,Linear,0.00312012,0.33645344999999993
286,art_daily_jumpsdown.csv,4.678878,KMeans,0.03030303,10,Linear,0.00312012,0.33645344999999993
287,,,,,,,,
288,art_daily_jumpsdown.csv,0,KMeans,0.03030303,0,KMeans,0.03030303,1
289,Landsat Satellite,1.3043551,Linear,0.71794872,1,Linear,0.00049603,0.970193
290,Speech Accent Data,2.1646404,Linear,0.11764706,2,Linear,0.00049603,0.970193
291,Pen-Based Recognition of Handwritten Text (Local),2.416438,KMeans,0.52631579,3,Linear,0.00049603,0.970193
292,Object Images,3.1892729,Gaussian,0.06772229,4,Linear,0.00049603,0.970193
293,ec2_cpu_utilization_c6585a.csv,4.6077123,Linear,0.0,5,Linear,0.00049603,0.970193
294,cpu_utilization_asg_misconfiguration.csv,4.609436,KMeans,0.00775194,6,Linear,0.00049603,0.970193
295,machine_temperature_system_failure.csv,4.6104083,Linear,0.4,7,Linear,0.00049603,0.970193
296,ec2_disk_write_bytes_1ef3de.csv,4.610916,Linear,0.08695652,8,Linear,0.00049603,0.970193
297,art_daily_flatmiddle.csv,4.6114345,KMeans,0.02,9,Linear,0.00049603,0.970193
298,art_daily_jumpsdown.csv,4.6114345,KMeans,0.03030303,10,Linear,0.00049603,0.970193
299,,,,,,,,
300,exchange-2_cpm_results.csv,0,KMeans,0.8,0,KMeans,0.8,1
301,Landsat Satellite,1.3335547,Linear,0.71794872,1,Linear,0.5,0.7
