,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
220,occupancy_t4013.csv,339579956.67974854,Linear,1.0,4,Linear,0.25,1.0,0.2
221,speed_t4013.csv,340128200.67493415,Linear,1.0,5,Linear,0.25,1.0,0.2
222,TravelTime_387.csv,117641075024.6601,KMeans,0.66666667,6,Linear,0.25,1.0,0.2
223,speed_7578.csv,22091801275926.66,KMeans,0.75,7,Linear,0.25,1.0,0.2
224,,,,,,,,,
225,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
226,speed_6005.csv,679059949.3957481,Linear,0.66666667,1,Linear,0.25,1.0,0.30000000000000004
227,occupancy_6005.csv,715901465.9996948,Linear,1.0,2,Linear,0.25,1.0,0.30000000000000004
228,TravelTime_451.csv,789206937.8322601,KMeans,0.4,3,Linear,0.25,1.0,0.30000000000000004
229,occupancy_t4013.csv,1179783038.5021362,Linear,1.0,4,Linear,0.25,1.0,0.30000000000000004
230,speed_t4013.csv,1180804576.5293112,Linear,1.0,5,Linear,0.25,1.0,0.30000000000000004
231,TravelTime_387.csv,231508899920.53198,KMeans,0.66666667,6,Linear,0.25,1.0,0.30000000000000004
232,speed_7578.csv,43569984550243.33,KMeans,0.75,7,Linear,0.25,1.0,0.30000000000000004
233,,,,,,,,,
234,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
235,speed_6005.csv,1132808361.4959526,Linear,0.66666667,1,Linear,0.25,1.0,0.4
236,occupancy_6005.csv,1154915548.658123,Linear,1.0,2,Linear,0.25,1.0,0.4
237,TravelTime_451.csv,1199119131.1556396,KMeans,0.4,3,Linear,0.25,1.0,0.4
238,occupancy_t4013.csv,1434646395.2491758,Linear,1.0,4,Linear,0.25,1.0,0.4
239,speed_t4013.csv,1435300030.356918,Linear,1.0,5,Linear,0.25,1.0,0.4
240,TravelTime_387.csv,138867900785.02222,KMeans,0.66666667,6,Linear,0.25,1.0,0.4
241,speed_7578.csv,26270529390485.87,KMeans,0.75,7,Linear,0.25,1.0,0.4
242,,,,,,,,,
243,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
244,speed_6005.csv,10970007524.547897,Linear,0.66666667,1,Linear,0.25,1.0,0.5
245,occupancy_6005.csv,11051680561.798508,Linear,1.0,2,Linear,0.25,1.0,0.5
246,TravelTime_451.csv,11214483537.032639,KMeans,0.4,3,Linear,0.25,1.0,0.5
