,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
297,Object Images,0.7108309,Gaussian,0.06772229,9,KMeans,0.02,1.0
298,art_increase_spike_density.csv,1.0127516,KMeans,0.15384615,10,KMeans,0.02,1.0
299,,,,,,,,
300,ec2_disk_write_bytes_c0d644.csv,0,Linear,0.5,0,Linear,0.5,1
301,Pen-Based Recognition of Handwritten Text,0.029252887,KMeans,0.88648649,1,KMeans,0.5,1.0
302,Letter Recognition,0.070861936,KMeans,0.44545455,2,KMeans,0.5,1.0
303,ec2_cpu_utilization_c6585a.csv,0.0968945,Linear,0.0,3,KMeans,0.5,1.0
304,Landsat Satellite,0.19532466,Linear,0.71794872,4,KMeans,0.5,1.0
305,Statlog Shuttle,0.3173169,KMeans,0.96766744,5,KMeans,0.5,1.0
306,nyc_taxi.csv,0.4303671,Linear,0.25,6,KMeans,0.5,1.0
307,Pen-Based Recognition of Handwritten Text (Local),0.5842444,KMeans,0.52631579,7,KMeans,0.5,1.0
308,ambient_temperature_system_failure.csv,0.6100924,KMeans,0.8,8,KMeans,0.5,1.0
