,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
195,speed_6005.csv,28.72463982736575,Linear,0.66666667,3,Linear,0.96707106,0.9994036199999999,0.5
196,Twitter_volume_UPS.csv,28.733241740665097,Linear,0.28571429,4,Linear,0.96707106,0.9994036199999999,0.5
197,Twitter_volume_AMZN.csv,28.739597606674838,KMeans,0.66666667,5,Linear,0.96707106,0.9994036199999999,0.5
198,Twitter_volume_GOOG.csv,28.73961594918238,Linear,0.4,6,Linear,0.96707106,0.9994036199999999,0.5
199,Twitter_volume_CVS.csv,28.739633272813762,Linear,0.66666667,7,Linear,0.96707106,0.9994036199999999,0.5
200,Twitter_volume_PFE.csv,28.73964142516199,KMeans,0.42857143,8,Linear,0.96707106,0.9994036199999999,0.5
201,Twitter_volume_AAPL.csv,28.739712759604195,Linear,0.4,9,Linear,0.96707106,0.9994036199999999,0.5
202,Twitter_volume_KO.csv,28.746069507550907,Linear,0.8,10,Linear,0.96707106,0.9994036199999999,0.5
203,,,,,,,,,
204,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
205,speed_7578.csv,44.32300382053304,KMeans,0.75,1,KMeans,0.96766744,1.0,0.6000000000000001
206,speed_t4013.csv,44.48551144387762,Linear,1.0,2,KMeans,0.96766744,1.0,0.6000000000000001
207,speed_6005.csv,44.51144833448389,Linear,0.66666667,3,Linear,0.96707106,0.9994036199999999,0.6000000000000001
208,Twitter_volume_UPS.csv,44.51699990508166,Linear,0.28571429,4,Linear,0.96707106,0.9994036199999999,0.6000000000000001
209,Twitter_volume_AMZN.csv,44.521102526949306,KMeans,0.66666667,5,Linear,0.96707106,0.9994036199999999,0.6000000000000001
210,Twitter_volume_GOOG.csv,44.5211143675452,Linear,0.4,6,Linear,0.96707106,0.9994036199999999,0.6000000000000001
211,Twitter_volume_CVS.csv,44.52112555043241,Linear,0.66666667,7,Linear,0.96707106,0.9994036199999999,0.6000000000000001
212,Twitter_volume_PFE.csv,44.52113081300192,KMeans,0.42857143,8,Linear,0.96707106,0.9994036199999999,0.6000000000000001
213,Twitter_volume_AAPL.csv,44.5211768614229,Linear,0.4,9,Linear,0.96707106,0.9994036199999999,0.6000000000000001
214,Twitter_volume_KO.csv,44.52528059153013,Linear,0.8,10,Linear,0.96707106,0.9994036199999999,0.6000000000000001
215,,,,,,,,,
216,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
217,speed_7578.csv,74.5343856491833,KMeans,0.75,1,KMeans,0.96766744,1.0,0.7000000000000001
218,speed_t4013.csv,74.63113763604011,Linear,1.0,2,KMeans,0.96766744,1.0,0.7000000000000001
219,speed_6005.csv,74.64660078837899,Linear,0.66666667,3,Linear,0.96707106,0.9994036199999999,0.7000000000000001
220,Twitter_volume_UPS.csv,74.64991129917863,Linear,0.28571429,4,Linear,0.96707106,0.9994036199999999,0.7000000000000001
221,Twitter_volume_AMZN.csv,74.65235794428283,KMeans,0.66666667,5,Linear,0.96707106,0.9994036199999999,0.7000000000000001
222,Twitter_volume_GOOG.csv,74.6523650057668,Linear,0.4,6,Linear,0.96707106,0.9994036199999999,0.7000000000000001
223,Twitter_volume_CVS.csv,74.65237167500817,Linear,0.66666667,7,Linear,0.96707106,0.9994036199999999,0.7000000000000001
224,Twitter_volume_PFE.csv,74.65237481349554,KMeans,0.42857143,8,Linear,0.96707106,0.9994036199999999,0.7000000000000001
225,Twitter_volume_AAPL.csv,74.65240227582963,Linear,0.4,9,Linear,0.96707106,0.9994036199999999,0.7000000000000001
226,Twitter_volume_KO.csv,74.65484972981116,Linear,0.8,10,Linear,0.96707106,0.9994036199999999,0.7000000000000001
227,,,,,,,,,
228,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
229,speed_7578.csv,133.6630010769299,KMeans,0.75,1,KMeans,0.96766744,1.0,0.8
230,speed_t4013.csv,133.7169769237988,Linear,1.0,2,KMeans,0.96766744,1.0,0.8
231,speed_6005.csv,133.72560795169264,Linear,0.66666667,3,Linear,0.96707106,0.9994036199999999,0.8
232,Twitter_volume_UPS.csv,133.72745593095465,Linear,0.28571429,4,Linear,0.96707106,0.9994036199999999,0.8
233,Twitter_volume_AMZN.csv,133.72882172303585,KMeans,0.66666667,5,Linear,0.96707106,0.9994036199999999,0.8
234,Twitter_volume_GOOG.csv,133.72882566501664,Linear,0.4,6,Linear,0.96707106,0.9994036199999999,0.8
235,Twitter_volume_CVS.csv,133.72882938803338,Linear,0.66666667,7,Linear,0.96707106,0.9994036199999999,0.8
236,Twitter_volume_PFE.csv,133.72883114005296,KMeans,0.42857143,8,Linear,0.96707106,0.9994036199999999,0.8
237,Twitter_volume_AAPL.csv,133.72884647054454,Linear,0.4,9,Linear,0.96707106,0.9994036199999999,0.8
238,Twitter_volume_KO.csv,133.730212745553,Linear,0.8,10,Linear,0.96707106,0.9994036199999999,0.8
239,,,,,,,,,
240,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
241,speed_7578.csv,253.70323418259593,KMeans,0.75,1,KMeans,0.96766744,1.0,0.9
242,speed_t4013.csv,253.73167538850464,Linear,1.0,2,KMeans,0.96766744,1.0,0.9
243,speed_6005.csv,253.73622405929265,Linear,0.66666667,3,Linear,0.96707106,0.9994036199999999,0.9
244,Twitter_volume_UPS.csv,253.73719799742247,Linear,0.28571429,4,Linear,0.96707106,0.9994036199999999,0.9
245,Twitter_volume_AMZN.csv,253.7379178153105,KMeans,0.66666667,5,Linear,0.96707106,0.9994036199999999,0.9
246,Twitter_volume_GOOG.csv,253.73791989287326,Linear,0.4,6,Linear,0.96707106,0.9994036199999999,0.9
247,Twitter_volume_CVS.csv,253.7379218550343,Linear,0.66666667,7,Linear,0.96707106,0.9994036199999999,0.9
248,Twitter_volume_PFE.csv,253.7379227784104,KMeans,0.42857143,8,Linear,0.96707106,0.9994036199999999,0.9
249,Twitter_volume_AAPL.csv,253.73793085812028,Linear,0.4,9,Linear,0.96707106,0.9994036199999999,0.9
250,Twitter_volume_KO.csv,253.73865093593568,Linear,0.8,10,Linear,0.96707106,0.9994036199999999,0.9
251,,,,,,,,,
252,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
253,speed_7578.csv,507.318222122435,KMeans,0.75,1,KMeans,0.96766744,1.0,1.0
254,speed_t4013.csv,507.3324457968529,Linear,1.0,2,KMeans,0.96766744,1.0,1.0
255,speed_6005.csv,507.3347207343754,Linear,0.66666667,3,Linear,0.96707106,0.9994036199999999,1.0
256,Twitter_volume_UPS.csv,507.33520783634003,Linear,0.28571429,4,Linear,0.96707106,0.9994036199999999,1.0
257,Twitter_volume_AMZN.csv,507.3355678444085,KMeans,0.66666667,5,Linear,0.96707106,0.9994036199999999,1.0
258,Twitter_volume_GOOG.csv,507.3355688834771,Linear,0.4,6,Linear,0.96707106,0.9994036199999999,1.0
259,Twitter_volume_CVS.csv,507.33556986482887,Linear,0.66666667,7,Linear,0.96707106,0.9994036199999999,1.0
260,Twitter_volume_PFE.csv,507.3355703266446,KMeans,0.42857143,8,Linear,0.96707106,0.9994036199999999,1.0
