,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
261,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
262,TravelTime_387.csv,2.6763964e+25,KMeans,0.66666667,1,KMeans,0.25,1.0,0.7000000000000001
263,nyc_taxi.csv,2.688253e+25,Linear,0.25,2,KMeans,0.25,1.0,0.7000000000000001
264,speed_6005.csv,2.6907352e+25,Linear,0.66666667,3,Linear,0.25,1.0,0.7000000000000001
265,occupancy_6005.csv,2.6907376e+25,Linear,1.0,4,Linear,0.25,1.0,0.7000000000000001
266,TravelTime_451.csv,2.6907422e+25,KMeans,0.4,5,Linear,0.25,1.0,0.7000000000000001
267,occupancy_t4013.csv,2.6907661e+25,Linear,1.0,6,Linear,0.25,1.0,0.7000000000000001
268,speed_t4013.csv,2.6907664e+25,Linear,1.0,7,Linear,0.25,1.0,0.7000000000000001
269,,,,,,,,,
270,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
271,TravelTime_387.csv,2.6763964e+25,KMeans,0.66666667,1,KMeans,0.25,1.0,0.8
272,nyc_taxi.csv,2.682614e+25,Linear,0.25,2,KMeans,0.25,1.0,0.8
273,speed_6005.csv,2.6907352e+25,Linear,0.66666667,3,Linear,0.25,1.0,0.8
274,occupancy_6005.csv,2.6907376e+25,Linear,1.0,4,Linear,0.25,1.0,0.8
275,TravelTime_451.csv,2.6907422e+25,KMeans,0.4,5,Linear,0.25,1.0,0.8
276,occupancy_t4013.csv,2.6907661e+25,Linear,1.0,6,Linear,0.25,1.0,0.8
277,speed_t4013.csv,2.6907664e+25,Linear,1.0,7,Linear,0.25,1.0,0.8
278,,,,,,,,,
279,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
280,nyc_taxi.csv,2.6613258e+25,Linear,0.25,1,Linear,0.25,1.0,0.9
281,TravelTime_387.csv,2.6763964e+25,KMeans,0.66666667,2,KMeans,0.25,1.0,0.9
282,speed_6005.csv,2.6907352e+25,Linear,0.66666667,3,Linear,0.25,1.0,0.9
283,occupancy_6005.csv,2.6907376e+25,Linear,1.0,4,Linear,0.25,1.0,0.9
284,TravelTime_451.csv,2.6907422e+25,KMeans,0.4,5,Linear,0.25,1.0,0.9
285,occupancy_t4013.csv,2.6907661e+25,Linear,1.0,6,Linear,0.25,1.0,0.9
286,speed_t4013.csv,2.6907664e+25,Linear,1.0,7,Linear,0.25,1.0,0.9
287,,,,,,,,,
288,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
289,nyc_taxi.csv,2.572992e+25,Linear,0.25,1,Linear,0.25,1.0,1.0
290,TravelTime_387.csv,2.6763964e+25,KMeans,0.66666667,2,KMeans,0.25,1.0,1.0
291,speed_6005.csv,2.6907352e+25,Linear,0.66666667,3,Linear,0.25,1.0,1.0
292,occupancy_6005.csv,2.6907376e+25,Linear,1.0,4,Linear,0.25,1.0,1.0
293,TravelTime_451.csv,2.6907422e+25,KMeans,0.4,5,Linear,0.25,1.0,1.0
294,occupancy_t4013.csv,2.6907661e+25,Linear,1.0,6,Linear,0.25,1.0,1.0
295,speed_t4013.csv,2.6907664e+25,Linear,1.0,7,Linear,0.25,1.0,1.0
296,,,,,,,,,
297,TravelTime_451.csv,0,KMeans,0.4,0,KMeans,0.4,1,
298,nyc_taxi.csv,2.572992e+25,Linear,0.25,1,Linear,0.18181818,0.7818181799999999,0.0
299,TravelTime_387.csv,2.6763964e+25,KMeans,0.66666667,2,KMeans,0.4,1.0,0.0
300,speed_6005.csv,2.6907352e+25,Linear,0.66666667,3,Linear,0.18181818,0.7818181799999999,0.0
301,occupancy_6005.csv,2.6907376e+25,Linear,1.0,4,Linear,0.18181818,0.7818181799999999,0.0
302,TravelTime_451.csv,2.6907422e+25,KMeans,0.4,5,Linear,0.18181818,0.7818181799999999,0.0
303,occupancy_t4013.csv,2.6907661e+25,Linear,1.0,6,Linear,0.18181818,0.7818181799999999,0.0
