,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
193,Speech Accent Data,2.872775908246487,Linear,0.11764706,1,Linear,0.02505219,0.4987364000000001,0.5
194,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,5.736394487772238,KMeans,0.5,2,KMeans,0.52631579,1.0,0.5
195,exchange-2_cpm_results.csv,5.736554893472337,KMeans,0.8,3,KMeans,0.52631579,1.0,0.5
196,TravelTime_387.csv,5.7366090891561345,KMeans,0.66666667,4,KMeans,0.52631579,1.0,0.5
197,exchange-4_cpc_results.csv,5.736710215146977,Linear,0.66666667,5,KMeans,0.52631579,1.0,0.5
198,rogue_agent_key_hold.csv,5.736918411575469,Linear,0.003367,6,KMeans,0.52631579,1.0,0.5
199,exchange-3_cpc_results.csv,5.737026350239757,Linear,0.57142857,7,Linear,0.02505219,0.4987364000000001,0.5
200,occupancy_t4013.csv,5.7378425647107525,Linear,1.0,8,Linear,0.02505219,0.4987364000000001,0.5
201,ec2_cpu_utilization_fe7f93.csv,5.7380957591114665,Linear,0.5,9,Linear,0.02505219,0.4987364000000001,0.5
202,ec2_request_latency_system_failure.csv,5.7380957591114665,KMeans,0.66666667,10,Linear,0.02505219,0.4987364000000001,0.5
203,,,,,,,,,
204,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
205,Speech Accent Data,2.9961812561661603,Linear,0.11764706,1,Linear,0.02505219,0.4987364000000001,0.6000000000000001
206,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,5.799179460936152,KMeans,0.5,2,KMeans,0.52631579,1.0,0.6000000000000001
207,exchange-2_cpm_results.csv,5.799338130047377,KMeans,0.8,3,KMeans,0.52631579,1.0,0.6000000000000001
208,TravelTime_387.csv,5.799391739017875,KMeans,0.66666667,4,KMeans,0.52631579,1.0,0.6000000000000001
209,exchange-4_cpc_results.csv,5.799491770265019,Linear,0.66666667,5,KMeans,0.52631579,1.0,0.6000000000000001
210,rogue_agent_key_hold.csv,5.799697712973807,Linear,0.003367,6,KMeans,0.52631579,1.0,0.6000000000000001
211,exchange-3_cpc_results.csv,5.799804483268837,Linear,0.57142857,7,Linear,0.02505219,0.4987364000000001,0.6000000000000001
212,occupancy_t4013.csv,5.8006118641231685,Linear,1.0,8,Linear,0.02505219,0.4987364000000001,0.6000000000000001
213,ec2_cpu_utilization_fe7f93.csv,5.800862318787871,Linear,0.5,9,Linear,0.02505219,0.4987364000000001,0.6000000000000001
214,ec2_request_latency_system_failure.csv,5.800862318787871,KMeans,0.66666667,10,Linear,0.02505219,0.4987364000000001,0.6000000000000001
215,,,,,,,,,
216,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
217,Speech Accent Data,3.3861705420007167,Linear,0.11764706,1,Linear,0.02505219,0.4987364000000001,0.7000000000000001
218,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,6.0099526819980635,KMeans,0.5,2,KMeans,0.52631579,1.0,0.7000000000000001
219,exchange-2_cpm_results.csv,6.010105786617521,KMeans,0.8,3,KMeans,0.52631579,1.0,0.7000000000000001
220,TravelTime_387.csv,6.010157515598137,KMeans,0.66666667,4,KMeans,0.52631579,1.0,0.7000000000000001
221,exchange-4_cpc_results.csv,6.010254038980688,Linear,0.66666667,5,KMeans,0.52631579,1.0,0.7000000000000001
222,rogue_agent_key_hold.csv,6.010452760115964,Linear,0.003367,6,KMeans,0.52631579,1.0,0.7000000000000001
223,exchange-3_cpc_results.csv,6.010555786602209,Linear,0.57142857,7,Linear,0.02505219,0.4987364000000001,0.7000000000000001
224,occupancy_t4013.csv,6.011334861569305,Linear,1.0,8,Linear,0.02505219,0.4987364000000001,0.7000000000000001
225,ec2_cpu_utilization_fe7f93.csv,6.0115765370861745,Linear,0.5,9,Linear,0.02505219,0.4987364000000001,0.7000000000000001
226,ec2_request_latency_system_failure.csv,6.0115765370861745,KMeans,0.66666667,10,Linear,0.02505219,0.4987364000000001,0.7000000000000001
227,,,,,,,,,
228,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
229,Speech Accent Data,4.5316098716306445,Linear,0.11764706,1,Linear,0.02505219,0.4987364000000001,0.8
230,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,6.722266606510233,KMeans,0.5,2,KMeans,0.52631579,1.0,0.8
231,exchange-2_cpm_results.csv,6.722403488000426,KMeans,0.8,3,KMeans,0.52631579,1.0,0.8
232,TravelTime_387.csv,6.722449735881084,KMeans,0.66666667,4,KMeans,0.52631579,1.0,0.8
233,exchange-4_cpc_results.csv,6.7225360320514875,Linear,0.66666667,5,KMeans,0.52631579,1.0,0.8
234,rogue_agent_key_hold.csv,6.722713698405762,Linear,0.003367,6,KMeans,0.52631579,1.0,0.8
235,exchange-3_cpc_results.csv,6.722805809556318,Linear,0.57142857,7,Linear,0.02505219,0.4987364000000001,0.8
236,occupancy_t4013.csv,6.723502354209846,Linear,1.0,8,Linear,0.02505219,0.4987364000000001,0.8
237,ec2_cpu_utilization_fe7f93.csv,6.723718431819693,Linear,0.5,9,Linear,0.02505219,0.4987364000000001,0.8
238,ec2_request_latency_system_failure.csv,6.723718431819693,KMeans,0.66666667,10,Linear,0.02505219,0.4987364000000001,0.8
239,,,,,,,,,
240,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
241,Speech Accent Data,7.484750039959249,Linear,0.11764706,1,Linear,0.02505219,0.4987364000000001,0.9
242,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,8.981918695969824,KMeans,0.5,2,KMeans,0.52631579,1.0,0.9
243,exchange-2_cpm_results.csv,8.982021141563294,KMeans,0.8,3,KMeans,0.52631579,1.0,0.9
